评论ID,电影名称,上映年份,用户昵称,用户评分,评论内容,评论时间,点赞数
2736602187,刺杀小说家,2021,浦西魔仙Steni,5,值得五星！李焕英是春节档亲情线的，那刺杀小说家就是特效流，走画面感和视觉冲击力的辽，然而他的情感线确是贯穿始终的线索，并且交代的很明晰。刺杀小说家真的好好看，这种感叹是源于对中国国产电影视效水平已经如此出色的赞美，尤其攻城那一段，烛龙飞升，烈火焚城，怪诞的神祭司，疯狂的人群，震撼的史诗场面，这是只有中国人才做的出的绮丽姽婳的特效，画风真的超级好看，再到后面的血铠真身，赤发鬼现身，在虚实交织中勾勒了宏大磅礴又气象万千的小说世界。主演们在各自的角色塑造上都达到了立体丰满且准确，雷佳音全程演技在线，哭腔唱着小橘子唱尽这个父亲的悲、喜与悔，杨幂贡献了相当高光的演技，拽姐打架太帅太飒了，整部电影所有打戏的动作调度都相当不错，春节档影片里这部绝对值得一看。,2021-02-13 04:31:48,252
2734838101,刺杀小说家,2021,格兰芬超多,5,春节档很好看的奇幻片，但是想要大爆可能还差一个捉妖记里面那样的可爱神兽,2021-02-12 12:39:02,239
2738322049,刺杀小说家,2021,TyCho-,5,感觉和大家看的不是一个（？）我很喜欢，剧情设定都很好，而且故事也讲的很清楚，能看懂里面大概的隐喻，特效也很牛很过瘾，两个平行世界的时间线处理的很好，大家讨论的剧情单薄、我觉得其实也还行啊，细想一想没有大的逻辑漏洞。最后关宁接手结局那里我已经在想既然是两个作者写的那应该要有区别，果然没让我失望啊！关宁提着蓝色加特林出产的时候这种反差已经出来了。不得不说很惊喜，环节也是引人入胜的，没有分心。,2021-02-13 22:50:06,237
2724697041,刺杀小说家,2021,Power,5,特效真的好炸 小说世界和现实世界都精彩 郭京飞那个眼睛笑死我了 杨幂并不毁 反而好帅 她一出场 全场“哇” 剧情方面 这本来就是带点悬疑的片子 剧情不那么清晰才好啊 但是它又热血 所以不会有太多那种思考它是怎么回事的感觉 其实看得很嗨又仿佛看出更多小说与现实的联系、悟到一些深意的感觉也很不错的 可以理解每个人对剧情有自己的看法 但是评论里什么没头没尾的感觉都是瞎说的 一看就是没看过那种,2021-02-13 04:25:28,246
2734530866,刺杀小说家,2021,马陌上,5,这癫狂的隐喻体系，怒打100分,2021-02-13 00:10:46,230
2735301181,刺杀小说家,2021,Duang,4,八点看的 果然迟到了🙏前面15m没看到www… 视效很好耶！好几个瞬间真的有被惊到kkk 整体看完觉得槽点还是不多的👏看过很多平行世界的 小说改变世界的 所以期待值很高 但还是没失望 （比人潮汹涌赞）,2021-02-12 17:35:17,220
2735151989,刺杀小说家,2021,黑白画,1,吸烟有害健康，电影虎头蛇尾。,2021-02-12 16:14:32,158
2666311690,刺杀小说家,2021,woodmandy,5,新年档看到最惊喜的一部，用特效拍电影讲故事真的很难但imax上这些特效真的做得太好了异世界构建的很扎实！虽然会有点虎头蛇尾但整体是非常优秀期待中国特效片更加出色！好演员卡司好团队和精良制作！导演辛苦祝票房大卖！强力推荐imax3d感受震撼！,2021-02-13 04:07:26,229
2725729495,刺杀小说家,2021,琉璃繁缕,4,脑洞大开的电影🎬，还不错。,2021-02-12 12:40:28,236
2738294039,刺杀小说家,2021,地球没女宝不转,1,什么狗屁玩意儿 看了这个意识到我们的分级实在做得太烂了 一半都是毫无意义的血腥暴力镜头竟然不写18禁？剧情的硬伤也真是无语 那一堆丑东西我san值狂掉 恶心坏了,2021-02-13 22:41:29,169
2586554806,刺杀小说家,2021,兔子不吃猪,5,特效震撼 打戏很绝！剧情内核惊艳 值得一看,2021-02-13 08:28:54,249
2736627559,刺杀小说家,2021,魔灵,5,震撼，屠灵好飒，杨幂一出场太美了,2021-02-13 06:18:44,256
2742918286,刺杀小说家,2021,狠狠~！,5,国产奇观大片顶级水平了,2021-02-15 21:39:14,211
1512952344,刺杀小说家,2021,😮,5,这个电影真的值得一看，特效全程高能，好莱坞中上等的水平了，国产电影做到这样真的不错了，剧情也还行，两个世界比较新奇。是一部值得支持的国产特效大片，那个黑评的想问下我们看的是一部电影吗，假如是因为杨幂而去尬黑也太不尊重国产电影了，何况她也很适合这个反派角色，不会出戏。,2021-02-12 17:09:16,267
2834502058,刺杀小说家,2021,yoyoz,5,为什么评分这么低啊！！！近期最佳啊啊啊,2021-04-10 22:03:04,178
2765619319,刺杀小说家,2021,木卫二,2,从狄仁杰爪了个超大码boss，请来一堆红盔甲小龙虾，其中有一个还捶不匾炒不爆开挂——大概是真实致敬北京夜宵撸剧本大会。两个世界毫无互动强制脑洞，从头至尾用人贩子之类亲爱的烂梗煽情，重庆土味版X战警更是莫名其妙，这种点击量为10的诛仙戮神网文（小斑同学语录），架构什么小说家大世界啊，可笑、可悲的大陆电影人，更不要说那些大肆杀戮的无聊异世界，真是用来春节档庆生麼,2021-02-25 20:47:21,89
