评论ID,电影名称,上映年份,用户昵称,用户评分,评论内容,评论时间,点赞数
2738780183,新神榜：哪吒重生,2021,Lynne_Lucky,5,太震撼啦！跨年档两天连着看了三部电影后，要给这部动画打最高分，明显好于《唐探3》和《你好，李焕英》啊，希望最终上8分。国漫越来越强！ 追光动画的改编真的都还挺好的。这次更是别出心裁地设定了现代元素，哪吒转世轮回无数次以后投胎到李云祥身上，和李云祥自带的反叛挑战相结合，对抗东海集团，解救百姓于水火。这样的设定除了一开始让人有点懵外，后来竟觉得还挺契合的，厉害！ 也许哪吒这个反叛又被教化了的魔童＋神童身上确实有许多故事可以挖掘，但能在尊重其精神内核的基础上有许多创新也是挺棒的。唯独担心的就是现在的小孩子们以后还知道最原始的《哪吒闹海》之类的故事吗😂 国产动画真的越来越强了，加油！希望早日把你们彩蛋里埋下的坑都填填完。 以及，都没人出周边吗？我觉得里面的小猴子和镇水兽都好可爱啊～,2021-02-14 01:42:27,64
2561360387,新神榜：哪吒重生,2021,用户6916131924,1,一昩吃老本对国漫发展来说并不是一件好事。,2021-02-12 13:41:33,97
2824859854,新神榜：哪吒重生,2021,fallingraining,4,这片子不比唐人街、李焕英香？真看不懂这票房。,2021-04-04 14:19:08,54
2726728987,新神榜：哪吒重生,2021,豆瓣路人己,3,喜欢程度多于《白蛇》，回头看了眼对《白蛇》的短评，相关问题进步多了。而且，第二部的彩蛋出来后，比彩条屋更聪明，是电影宇宙的概念。,2021-02-06 16:32:28,58
3469767935,新神榜：哪吒重生,2021,附近的米洛,3,美术设定精彩绝伦，人物设计臭味冲天。《小门神》后追光所有女性角色都风尘满面，所有男性角色都我命油我不油天，也不知道怎么回事。罚编剧看一百遍《情深深雨濛濛》去学习喀莎这种学生歌女该怎么塑造。美术设计上有许多亮眼之处，赛博朋克民国风，傩戏面具孙悟空，龙三太子铁脊背，机甲鮟鱇水母精。说真的请个好编剧吧，不要再用这种看多了美国大片的起点重度读者写故事了。也不要再用流量明星的脸建模了，我实在是不想再看到屈楚潇大战吴亦凡。,2022-08-23 12:43:19,46
2734855420,新神榜：哪吒重生,2021,楠昕,1,改“剔骨还父割肉还母”为“抵抗龙王而自杀”？？？？？？？？？,2021-02-12 12:53:14,178
2735050220,新神榜：哪吒重生,2021,阿德,4,机车版哪吒，民国蒸汽朋克。,2021-02-12 15:09:40,41
2737744899,新神榜：哪吒重生,2021,momo,1,？？？？？？？？？？哪吒之qq飞车？,2021-02-13 19:10:16,99
2739386707,新神榜：哪吒重生,2021,瓜瓜,2,除了主角，全员工具人。 震惊！妹妹丢条腿，弟弟重伤，亲爹死亡，这究竟是为哪般？！！哦！原来是为了我们主角的伟大觉醒！！！ 我还以为苏医生后边能发挥不一般的作用，结果漂亮姐姐全程只是烘托主角牛逼，睁大眼睛呼喊“云祥！”，并在最后抱着小妖兽衬托主角伟岸的身躯。 主角装逼到令人发指，个人魅力低下，说他是灾星真的一点都没差。 编剧！！！2021年了！少看点起点文吧！,2021-02-14 13:09:04,137
2735597871,新神榜：哪吒重生,2021,V for Vendetta,1,戏说不是胡说，改编不是乱编，拿着几个神话人物的名字改成什么样了。国漫岂是崛起物，一遇哪吒便成神，成也哪吒，败也哪吒。不如重温魔童降世。,2021-02-12 19:56:31,93
